Date,Track,RaceNumber,HorseNumber,HorseName,Weight,RSRLastRun,Barrier,Jockey,Odds,Trainer,RunsFromSpell,DaysSinceLastRun,LastStartFinishPosition,Distance,Age,Starts,FinishPosition,RSR,IsFirstTimeRacer
4/11/2023,Ascot,1,2,Belgrano Belle,59.5,81.2,3,W Pike,3.0,Takahide Ikenushi,3,6.0,1.0,1600,5,19.0,2,84.03749992,0
4/11/2023,Ascot,1,4,Special Sort,59.5,81.0,2,Clinton Porter,1.850000024,A G Durrant,3,3.0,1.0,1600,4,11.0,1,86.1,0
4/11/2023,Ascot,1,5,Guard The Safe,56.5,75.20000009,5,P Harvey,12.0,B P Graham,3,14.0,8.0,1600,5,30.0,7,77.85624984,0
4/11/2023,Ascot,1,6,Call Again,55.5,62.04642895,1,Jordan Turner,21.0,Rhys Radford,3,14.0,11.0,1600,7,40.0,3,79.80625008,0
4/11/2023,Ascot,1,7,Kazkazi,54.5,73.76944444,6,Brayden Gaerth,31.0,Jordan Rolfe,10,28.0,4.0,1600,7,46.0,5,76.25624984,0
4/11/2023,Ascot,1,8,Kentucky Blue,54.0,62.61562516,4,Laqdar Ramoly,51.0,N D Parnham,3,6.0,6.0,1600,5,29.0,5,75.85624984,0
4/11/2023,Ascot,2,1,Black Spirit,57.0,69.59615385,8,Victora Corver,14.0,S J Miller,1,16.0,4.0,1500,5,16.0,6,75.21666667,0
4/11/2023,Ascot,2,2,National Guard,59.0,72.52142838,10,Lucy Warwick,101.0,Tony Giglietta,1,14.0,7.0,1500,8,47.0,4,78.83333338,0
4/11/2023,Ascot,2,3,Laquetta's Gift,58.5,77.6,2,W Pike,4.400000095,D M Luciani,4,14.0,1.0,1500,4,16.0,3,79.89999996,0
4/11/2023,Ascot,2,4,Wango Award,55.5,79.3,9,Luke Campbell,7.0,G & A Williams,5,10.0,1.0,1500,4,13.0,5,75.11666671,0
4/11/2023,Ascot,2,5,Keytrade,54.5,71.19642857,4,Brayden Gaerth,31.0,Ms A King,2,14.0,10.0,1500,7,32.0,2,77.43333333,0
4/11/2023,Ascot,2,6,Malkar Pindari,57.0,78.60357143,3,Chris Parnham,1.700000048,Simon Miller,5,14.0,2.0,1500,4,12.0,1,79.8,0
4/11/2023,Ascot,2,7,Mr Mt Walker,55.0,77.9625,7,Clinton Porter,26.0,Michael Grantham,0,56.0,7.0,1500,7,45.0,7,73.06666675,0
4/11/2023,Ascot,2,8,Fleur Delacour,54.0,67.91428571,6,Holly Watson,91.0,C G Willis,6,10.0,9.0,1500,4,16.0,10,64.38333351,0
4/11/2023,Ascot,2,9,Heaps Of Moolah,52.5,82.9183432,5,Keshaw Dhurun,26.0,M H Miller,7,9.0,3.0,1500,7,44.0,9,66.29999983,0
4/11/2023,Ascot,2,10,Wakan Tanka,54.0,78.54642867,1,S Parnham,20.0,N D Parnham,4,14.0,4.0,1500,8,76.0,8,72.08333316,0
4/11/2023,Ascot,3,1,Oscar's Fortune,56.5,85.5,5,W Pike,1.350000024,D M Luciani,3,14.0,1.0,1000,3,3.0,1,84.2,0
4/11/2023,Ascot,3,2,Hanchi,56.5,78.8,2,Chris Parnham,7.5,S & J Casey,0,133.0,1.0,1000,3,3.0,2,83.09999998,0
4/11/2023,Ascot,3,3,Home James,56.0,67.675,4,B Parnham,61.0,N D Parnham,1,21.0,7.0,1000,3,6.0,5,67.84999948,0
4/11/2023,Ascot,3,4,Lord Lala,56.0,82.7,7,S Parnham,21.0,S V Vahala,0,63.0,1.0,1000,3,2.0000000000000018,6,66.19999974,0
4/11/2023,Ascot,3,6,Krysanova,54.0,79.25000026,1,S Mc Gruddy,7.0,T M Andrews,1,21.0,3.0,1000,3,5.0,3,78.075,0
4/11/2023,Ascot,3,7,Playing Games,53.0,72.1,3,Laqdar Ramoly,10.0,Meryl Hayley,3,10.0,1.0,1000,3,4.0,4,71.50000026,0
4/11/2023,Ascot,3,8,Sosipatra,53.0,-1.0,6,Madi Derrick,151.0,Roy Rogers,0,1095.0,-1.0,1000,3,0.0,7,59.94999948,1
4/11/2023,Ascot,4,2,Bonnie Lad,58.0,80.6,7,Clinton Porter,6.0,A G Durrant,2,10.0,1.0,1000,4,9.0,4,80.075,0
4/11/2023,Ascot,4,3,Mantelli,58.0,73.27499948,9,Jarrad Noske,41.0,C & M Gangemi,2,14.0,7.0,1000,7,38.0,10,70.72499974,0
4/11/2023,Ascot,4,4,Little Strawberry,57.5,71.95000013,5,Holly Watson,4.199999809,Mitchell Pateman,6,21.0,6.0,1000,4,12.0,3,81.05,0
4/11/2023,Ascot,4,5,Scenic Eclipse,55.5,75.3,1,Victora Corver,10.0,Ms E Strempel,7,21.0,1.0,1000,5,10.0,8,72.84999974,0
4/11/2023,Ascot,4,6,Galaxy Cat,57.0,71.60000012,8,Joseph Azzopardi,81.0,D R Harrison,8,10.0,7.0,1000,5,26.0,2,83.12500026,0
4/11/2023,Ascot,4,7,Bisector,56.5,61.52499948,4,Chris Parnham,7.0,Simon Miller,0,245.0,7.0,1000,4,8.0,5,76.39999974,0
4/11/2023,Ascot,4,8,Hang Glider,56.0,79.45833322,6,S Mc Gruddy,3.5,S J Wolfe,0,98.0,3.0,1000,4,13.0,1,88.1,0
4/11/2023,Ascot,4,9,Nobellity,56.0,65.25000024,10,Laqdar Ramoly,21.0,M Santich,2,7.0,8.0,1000,6,33.0,9,69.39999948,0
4/11/2023,Ascot,4,10,Prince Amongst Men,55.5,73.44999976,3,Jade Mc Naught,51.0,P J Naylor,5,10.0,4.0,1000,5,27.0,7,73.40000052,0
4/11/2023,Ascot,4,11,Treasured Queen,55.0,70.1,2,W Pike,6.5,Michael Grantham,6,7.0,5.0,1000,4,8.0,6,73.27500026,0
4/11/2023,Ascot,5,1,Bitofmerit,57.5,77.4291671,3,Brayden Gaerth,4.800000191,Michael Campbell,0,84.0,8.0,1000,5,12.0,5,87.09999997,0
4/11/2023,Ascot,5,2,Puli,58.0,77.89999974,11,Luke Campbell,26.0,Meryl Hayley,7,14.0,9.0,1000,7,32.0,9,79.52499987,0
4/11/2023,Ascot,5,3,Moi Choux,59.5,81.17500013,7,B Parnham,31.0,Summer Dickson,1,14.0,4.0,1000,7,26.0,4,89.525,0
4/11/2023,Ascot,5,4,Beads,58.5,80.67500026,10,P Harvey,15.0,S J Wolfe,0,154.0,7.0,1000,5,26.0,1,90.1,0
4/11/2023,Ascot,5,5,Halatorion,54.5,75.89583333,1,Madi Derrick,17.0,Roy Rogers,5,7.0,9.0,1000,6,39.0,11,71.50000026,0
4/11/2023,Ascot,5,6,Valency,56.0,78.3,6,Jade Mc Naught,17.0,Ms R Lockwood,4,42.0,1.0,1000,5,20.0,8,81.49999974,0
4/11/2023,Ascot,5,7,Cut The Talk,55.5,85.09999993,8,Laqdar Ramoly,8.5,T W Crosby,4,35.0,3.0,1000,4,11.0,2,87.425,0
4/11/2023,Ascot,5,8,Goddess Of Giving,55.5,81.92499974,9,J Whiting,11.0,L P Luciani,1,14.0,6.0,1000,4,12.0,3,86.87499997,0
4/11/2023,Ascot,5,9,Metallon,55.5,76.09583333,5,W Pike,3.299999952,G & A Williams,0,224.0,7.0,1000,5,10.0,7,83.29999993,0
4/11/2023,Ascot,5,10,He's Gold,54.0,75.225,2,S Parnham,14.0,E A Martinovich,0,133.0,10.0,1000,5,29.0,10,72.75,0
4/11/2023,Ascot,5,11,Thomas Magnum,54.0,85.09999993,4,Clinton Porter,6.5,C & M Gangemi,5,14.0,2.0,1000,5,18.0,6,83.47499993,0
4/11/2023,Ascot,6,1,Written Matter,58.5,76.55357105,4,Brandon Louis,21.0,C & M Gangemi,0,350.0,12.0,1200,6,13.0,6,83.09999978,0
4/11/2023,Ascot,6,2,Madam Kisses,58.0,80.625,6,Joseph Azzopardi,31.0,Ms D Riordan,4,14.0,5.0,1200,5,15.0,10,80.63750011,0
4/11/2023,Ascot,6,3,Demolish,57.5,87.09999993,2,S Parnham,12.0,N D Parnham,0,112.0,3.0,1200,4,20.0,2,87.11249997,0
4/11/2023,Ascot,6,4,Rear Admiral,56.5,84.51923087,8,Jordan Turner,2.25,S & J Casey,0,133.0,4.0,1200,4,7.0,3,84.02083344,0
4/11/2023,Ascot,6,5,Saloon Bar,56.5,73.74166666,11,Jarrad Noske,5.5,D L Morton,6,14.0,2.0,1200,4,14.0,1,87.0,0
4/11/2023,Ascot,6,7,Noteworthy,55.0,81.94285705,9,Clinton Porter,14.0,Michael Grantham,1,21.0,7.0,1200,4,9.0,11,78.00833311,0
4/11/2023,Ascot,6,8,Snow Prince,53.5,81.20416656,3,Keshaw Dhurun,9.5,S & J Casey,0,63.0,4.0,1200,3,7.0,9,77.03750011,0
4/11/2023,Ascot,6,9,Thorogood,54.5,65.89166678,5,S Mc Gruddy,71.0,D R Harrison,1,14.0,9.0,1200,6,25.0,7,78.98333344,0
4/11/2023,Ascot,6,10,Alotofbanter,54.0,66.07500026,10,P Carbery,31.0,Simon Miller,1,21.0,12.0,1200,3,4.0,4,81.10416656,0
4/11/2023,Ascot,6,11,He'sgotwings,54.0,73.0,7,W Pike,12.0,Summer Dickson,2,14.0,1.0,1200,5,17.0,5,80.41666667,0
4/11/2023,Ascot,6,12,Protege,54.0,75.64999989,1,Holly Watson,8.5,Mitchell Pateman,1,10.0,5.0,1200,4,3.0,8,77.89583355,0
4/11/2023,Ascot,7,1,Red Can Man,58.5,89.6,5,S Mc Gruddy,2.349999905,S J Wolfe,1,14.0,1.0,1000,7,42.0,3,87.32500013,0
4/11/2023,Ascot,7,2,Hot Zed,58.5,89.67500003,4,J Whiting,7.0,L P Luciani,1,14.0,3.0,1000,6,34.0,7,83.47499987,0
4/11/2023,Ascot,7,3,Laverrod,58.5,92.40000024,1,W Pike,13.0,S & J Casey,0,357.0,10.0,1000,7,30.0,4,84.57500013,0
4/11/2023,Ascot,7,4,Nerodio,58.5,92.33571429,8,Laqdar Ramoly,21.0,Ms S Bakranich,0,56.0,3.0,1000,8,36.0,6,84.025,0
4/11/2023,Ascot,7,5,Snowdome,58.5,89.25416667,7,Chris Parnham,8.0,N D Parnham,0,140.0,2.0,1000,4,16.0,1,90.9,0
4/11/2023,Ascot,7,6,Man Crush,58.5,85.82500026,6,Clinton Porter,21.0,Luke Fernie,1,14.0,5.0,1000,4,22.0,2,90.625,0
4/11/2023,Ascot,7,7,River Beau,58.5,78.6,3,S Parnham,91.0,B V Watkins,1,14.0,8.0,1000,7,32.0,9,74.4,0
4/11/2023,Ascot,7,8,Yulong Progress,58.5,84.92499987,2,B Parnham,71.0,C & M Gangemi,2,14.0,4.0,1000,6,25.0,8,82.92499974,0
4/11/2023,Ascot,7,9,My Bella Mae,56.5,91.025,9,P Carbery,3.299999952,D M Luciani,2,14.0,2.0,1000,4,10.0,5,82.69999974,0
4/11/2023,Ascot,8,1,Marocchino,61.0,79.88928534,1,T Turner,101.0,L P Luciani,1,14.0,13.0,1400,7,48.0,1,99.4,0
4/11/2023,Ascot,8,2,Last Of The Line,58.5,90.7,5,B Parnham,51.0,S J Miller,0,147.0,1.0,1400,7,24.0,3,94.06071419,0
4/11/2023,Ascot,8,4,Searchin' Roc's,55.0,92.7,6,Chris Parnham,4.199999809,J P Taylor,0,56.0,1.0,1400,5,17.0,8,88.31428562,0
4/11/2023,Ascot,8,5,Titan Blinders,55.0,89.15714281,3,Laqdar Ramoly,16.0,C & M Gangemi,2,14.0,5.0,1400,8,49.0,6,89.29642848,0
4/11/2023,Ascot,8,6,Admiration Express,54.0,82.45000004,8,Clinton Porter,7.5,J F Miller,0,224.0,3.0,1400,4,8.0,9,86.13928553,0
4/11/2023,Ascot,8,7,Alsephina,54.0,90.3,2,W Pike,2.099999905,G & A Williams,0,307.0,1.0,1400,5,11.0,2,92.22857141,0
4/11/2023,Ascot,8,8,Black Fantasy,54.0,95.2,4,Lucy Warwick,12.0,D & B Pearce,0,462.0,1.0,1400,5,14.0,4,89.28214295,0
4/11/2023,Ascot,8,9,River Rubicon,54.0,91.15714281,7,S Mc Gruddy,10.0,S J Wolfe,5,14.0,6.0,1400,5,20.0,5,88.69285733,0
4/11/2023,Ascot,8,10,Sentimental Hero,54.0,88.1625,10,Joseph Azzopardi,21.0,Michael Grantham,3,7.0,3.0,1400,6,13.0,10,83.78214304,0
4/11/2023,Ascot,8,11,Weaponson,54.0,88.21071447,9,P Knuckey,41.0,D L Morton,3,14.0,10.0,1400,7,46.0,7,88.10357124,0
4/11/2023,Ascot,9,1,Eeyore Wayz,59.0,80.43437516,9,Jarrad Noske,26.0,Raquel Reid,10,7.0,9.0,1400,7,51.0,6,82.05714281,0
4/11/2023,Ascot,9,2,Cheval De Vaga,58.5,83.37500011,8,Laqdar Ramoly,5.5,Meryl Hayley,1,14.0,4.0,1400,8,31.0,1,84.8,0
4/11/2023,Ascot,9,3,Above The Peg,58.0,84.97916661,10,P Carbery,4.800000191,Simon Miller,1,14.0,3.0,1400,5,19.0,9,76.15000037,0
4/11/2023,Ascot,9,4,Tri For Us,57.5,80.39375016,4,Clinton Porter,21.0,A G Durrant,0,196.0,9.0,1400,6,29.0,10,72.60714248,0
4/11/2023,Ascot,9,5,Top Of The Pops,57.0,80.825,7,B Parnham,9.0,D L Morton,2,7.0,5.0,1400,4,15.0,7,78.68928571,0
4/11/2023,Ascot,9,6,Classic Rogue,56.5,81.31249989,2,P Harvey,9.0,S J Wolfe,1,14.0,5.0,1400,7,42.0,5,80.64642867,0
4/11/2023,Ascot,9,8,Speed Dream,56.5,75.89583333,6,J Whiting,13.0,R J Piercey,2,7.0,8.0,1400,6,30.0,8,76.91428562,0
4/11/2023,Ascot,9,9,Brooklyn Pier,56.0,85.9,1,S Parnham,6.0,N D Parnham,1,14.0,1.0,1400,6,35.0,2,82.60357143,0
4/11/2023,Ascot,9,11,War Gem,55.0,79.65000005,5,Chris Parnham,5.5,N D Parnham,1,14.0,3.0,1400,5,23.0,3,81.01785714,0
4/11/2023,Ascot,9,12,Hola Marea,52.5,68.17500044,11,Madi Derrick,26.0,S & J Casey,1,14.0,11.0,1400,5,12.0,11,67.42857124,0
4/11/2023,Ascot,9,13,Special View,54.5,81.08333344,3,Joseph Azzopardi,17.0,Brian Kersley,1,14.0,6.0,1400,6,28.0,4,80.02857141,0
4/11/2023,Beaudesert,1,1,Ovidius,59.0,81.15000007,1,Montanna Savva,7.0,K R Kemp,1,36.0,4.0,1100,6,23.0,2,83.79999999,0
4/11/2023,Beaudesert,1,2,Bugalugs,55.5,78.12500013,4,Rob Thorburn,6.5,Jimmy Downes,5,20.0,5.0,1100,8,57.0,5,77.00000012,0
4/11/2023,Beaudesert,1,3,Rollinwiththeflow,56.5,42.47499913,2,Tiffani Brooker,10.0,Ryan Tyrell,0,133.0,16.0,1100,6,36.0,4,78.55,0
4/11/2023,Beaudesert,1,4,Celestial Sol,56.0,81.33750005,3,Brooke Ainsworth,4.599999905,H J Norman,4,14.0,5.0,1100,6,33.0,7,75.65,0
4/11/2023,Beaudesert,1,5,Never Paid,55.0,80.14999952,6,Luke Tarrant,4.0,K M Schweida,4,9.0,4.0,1100,6,20.0,6,75.35000012,0
4/11/2023,Beaudesert,1,7,Baronessa,52.0,83.65,7,S Callow,14.0,Marcus Wilson,0,91.0,3.0,1100,6,28.0,1,78.7,0
4/11/2023,Beaudesert,1,9,Gee Bee Ess,54.0,83.2,5,S Cormack,3.599999905,Allan Chau,5,13.0,1.0,1100,6,20.0,3,78.55000003,0
4/11/2023,Beaudesert,2,2,Collection Point,59.0,68.43461518,3,M Hellyer,3.700000048,D L Freedman,1,13.0,8.0,1650,6,16.0,1,82.4,0
4/11/2023,Beaudesert,2,3,Flash Zariz,59.0,70.80000009,5,Montanna Savva,3.700000048,Ms N Tuckwell,12,4.0,2.0,1650,7,19.0,3,76.56666667,0
4/11/2023,Beaudesert,2,4,Bader,57.5,69.00000029,1,Luke Tarrant,4.800000191,Matthew Dunn,0,161.0,7.0,1650,5,16.0,4,75.20000016,0
4/11/2023,Beaudesert,2,5,Wonforwazza,57.5,33.9,4,Anthony Allen,2.349999905,Michael Morrison,7,7.0,7.0,1650,4,9.0,2,77.86666667,0
4/11/2023,Beaudesert,2,7,Mysterious Lady,55.5,44.399999429999994,2,S Cormack,61.0,Taryn Churchill,15,13.0,8.0,1650,7,52.0,5,64.4333327,0
4/11/2023,Beaudesert,3,3,Captured In Time,53.5,50.60714286,10,Colleen Krahnen,15.0,R G Howard,10,14.0,6.0,1650,6,30.0,7,55.73333349,0
4/11/2023,Beaudesert,3,4,Fit And Proper,57.5,53.97812434,1,S Cormack,5.5,Emma Hargrave,2,8.0,12.0,1650,4,8.0,5,59.93333333,0
4/11/2023,Beaudesert,3,5,Gold Samurai,57.5,49.04999943,9,Montanna Savva,71.0,Stephanie Sixtus,10,4.0,5.0,1650,5,19.0,8,39.76666603,0
4/11/2023,Beaudesert,3,6,Rocheaux,57.5,69.20000029,3,M Powell,7.5,Ben Hull,4,14.0,4.0,1650,4,5.0,4,60.26666675,0
4/11/2023,Beaudesert,3,7,Word From Above,57.5,62.49999986,4,Tiffani Brooker,3.400000095,Billy Healey,5,22.0,8.0,1650,5,12.0,2,64.1,0
4/11/2023,Beaudesert,3,8,Beasticon,56.0,57.82222261,5,Anthony Allen,9.0,Michael Morrison,0,136.0,6.0,1650,3,3.0,3,62.06666667,0
4/11/2023,Beaudesert,3,9,French Miner,55.5,49.59687467,2,C Waddell,101.0,Vivian Coombes,15,15.0,10.0,1650,7,18.0,9,35.1666673,0
4/11/2023,Beaudesert,3,10,Newmarket Miss,55.5,65.51874992,6,Brooke Ainsworth,3.200000048,Brooke Ainsworth,2,15.0,4.0,1650,5,19.0,1,65.0,0
4/11/2023,Beaudesert,3,12,Pariah On Fire,54.0,54.26666628,8,N Tomizawa,12.0,J A Gilmore,2,17.0,9.0,1650,3,4.0,6,56.80000032,0
4/11/2023,Beaudesert,4,1,Go Millo,59.0,76.30000029,9,Luke Tarrant,8.0,M A Currie,2,7.0,8.0,3090,6,52.0,7,65.9,0
4/11/2023,Beaudesert,4,2,Ready By Design,59.0,77.1,5,R Wiggins,4.599999905,J Wehlow,8,33.0,1.0,3090,7,31.0,3,79.99999996,0
4/11/2023,Beaudesert,4,3,Leather Jacket Lew,57.5,81.95,6,M Powell,7.5,Louise White,10,13.0,2.0,3090,6,26.0,1,79.7,0
4/11/2023,Beaudesert,4,4,Jimmy The Tulip,55.5,77.4,7,K H Zechner,4.800000191,Nicole Luke,1,21.0,1.0,3090,5,20.0,8,61.89999971,0
4/11/2023,Beaudesert,4,5,Grand Shanghai,54.5,78.84999993,8,S Cormack,5.5,L J Gough,3,13.0,8.0,3090,7,52.0,2,77.15,0
4/11/2023,Beaudesert,4,7,Tuki Twelve,54.0,74.59999993,10,C Waddell,7.5,Ms G Heinrich,7,24.0,3.0,3090,5,20.0,4,73.00000014,0
4/11/2023,Beaudesert,4,8,Furthering,54.0,75.09393939,4,Brooke Ainsworth,21.0,H J Norman,12,14.0,8.0,3090,4,12.0,6,62.19999971,0
4/11/2023,Beaudesert,4,9,Awesome Moon,54.0,71.39999993,3,N Tomizawa,26.0,Corey & Kylie Geran,6,21.0,6.0,3090,4,9.0,10,29.499999430000003,0
4/11/2023,Beaudesert,4,10,Lucasayd,54.0,76.0,2,Tiffani Brooker,6.5,M A Currie,6,4.0,2.0,3090,6,19.0,5,72.70000007,0
4/11/2023,Beaudesert,4,12,Boog's Boy,52.0,69.75000014,1,Rob Thorburn,101.0,Philip Kimmet,8,14.0,3.0,3090,5,24.0,9,33.89999943,0
4/11/2023,Beaudesert,5,2,Prado,57.5,38.95,4,K H Zechner,3.700000048,Diane Murphy,0,439.0,11.0,1100,4,3.0,2,65.05,0
4/11/2023,Beaudesert,5,4,Bennu,56.0,35.15,2,A Spinks,15.0,Ms T Cotsiopoulos,1,21.0,6.0,1100,3,2.0000000000000018,8,45.35,0
4/11/2023,Beaudesert,5,5,Gregarious,56.0,62.525,1,Brooke Ainsworth,1.950000048,Adam Campton,3,20.0,3.0,1100,3,5.0,1,64.1,0
4/11/2023,Beaudesert,5,8,Polens,55.5,-1.0,6,Adam Sewell,10.0,Billy Healey,0,1460.0,-1.0,1100,4,0.0,7,52.45,1
4/11/2023,Beaudesert,5,10,Simply Rose,52.5,55.390625,8,Rob Thorburn,10.0,Matthew Dunn,0,163.0,9.0,1100,6,19.0,5,57.55,0
4/11/2023,Beaudesert,5,12,Maple Magic,54.0,46.39418635,5,Jackson Murphy,14.0,Jason Edwards,3,15.0,7.0,1100,3,4.0,3,60.25000006,0
4/11/2023,Beaudesert,5,15,Traconi's Pride,57.5,50.12380977,7,M Powell,15.0,Ben Ahrens,1,14.0,6.0,1100,4,3.0,6,61.04999988,0
4/11/2023,Beaudesert,6,2,Coodarady,59.0,46.499999,3,S Cormack,21.0,Taryn Churchill,5,21.0,7.0,1200,5,10.0,9,52.92083355,0
4/11/2023,Beaudesert,6,3,Crazy Eyed Fred,59.0,68.37500011,9,M Hellyer,4.800000191,R G Kelly,2,35.0,5.0,1200,7,29.0,1,66.9,0
4/11/2023,Beaudesert,6,4,Full Cry,59.0,63.7,1,A Spinks,10.0,D J Duryea,2,14.0,1.0,1200,5,8.0,4,58.42083322,0
4/11/2023,Beaudesert,6,5,Going To The Sun,59.0,61.20384575,4,Adam Sewell,9.0,W L King,2,14.0,8.0,1200,5,8.0,6,57.27500044,0
4/11/2023,Beaudesert,6,6,Joy McCoy,59.0,70.2400001,2,M Powell,3.599999905,Dale Groves,8,42.0,5.0,1200,5,15.0,3,58.65000022,0
4/11/2023,Beaudesert,6,7,Pharaonic,56.0,70.3,6,Rob Thorburn,6.0,M A Currie,2,14.0,1.0,1200,4,5.0,7,53.95833355,0
4/11/2023,Beaudesert,6,8,Silver Onyx,59.0,59.76249956,5,Corey Bayliss,18.0,Grant Allard,1,10.0,10.0,1200,4,9.0,5,58.19166678,0
4/11/2023,Beaudesert,6,9,Navy Black,57.0,57.25000068,10,Luke Tarrant,31.0,B Robinson,4,42.0,8.0,1200,4,8.0,8,51.77916645,0
4/11/2023,Beaudesert,6,10,White Ribbon,57.0,67.00000012,7,Dale Smith,5.5,T J Gollan,1,14.0,3.0,1200,4,6.0,2,62.32083344,0
4/11/2023,Beaudesert,6,11,Destiny's Dancer,51.0,63.7,8,Colleen Krahnen,19.0,B A Gentle,0,142.0,8.0,1200,4,5.0,10,37.35416579,0
4/11/2023,Coffs Harbour,1,1,Come On Eileen,60.0,63.35964903,6,Cobi Vitler,4.800000191,T G Payne,8,11.0,10.0,1600,6,20.0,1,75.5,0
4/11/2023,Coffs Harbour,1,2,Skreatch,58.0,62.5,3,Zac Wadick,4.199999809,A Newing,2,11.0,1.0,1600,3,5.0,7,68.57187516,0
4/11/2023,Coffs Harbour,1,3,Heavenly Hillie,58.5,65.00150905000001,4,R Spokes,12.0,Wayne S Lawson,5,21.0,7.0,1600,5,12.0,4,71.37812492,0
4/11/2023,Coffs Harbour,1,4,Xingyun,57.5,60.39375016,1,J Grisedale,10.0,R J Knight,10,18.999999999999996,6.0,1600,7,38.0,5,69.54687508,0
4/11/2023,Coffs Harbour,1,5,All Too Holy,54.0,42.22500074999999,7,Ms C Williams,7.5,K C Smith,2,40.0,11.0,1600,7,25.0,3,68.80937496,0
4/11/2023,Coffs Harbour,1,6,Fior The Tiger,53.0,67.50000007,2,Mollie Fitzgerald,6.0,M McGaw,5,22.0,5.0,1600,8,29.0,6,65.08750008,0
4/11/2023,Coffs Harbour,1,7,Cynic,55.0,58.55000029,5,P Graham,3.599999905,A P Ball,8,6.0,6.0,1600,5,14.0,2,71.15624999,0
4/11/2023,Coffs Harbour,2,1,Qukes,61.5,76.15345746,4,Mollie Fitzgerald,3.900000095,D L Matts,4,21.0,1.0,1000,7,53.0,4,66.35000013,0
4/11/2023,Coffs Harbour,2,2,Theregos,61.5,56.25000013,2,R Spokes,5.5,Daniel Wheeler,2,22.0,6.0,1000,4,8.0,3,68.55,0
4/11/2023,Coffs Harbour,2,3,Mallee Boy Express,59.5,70.870000054,5,Zac Wadick,4.199999809,Donna Grisedale,1,21.0,3.0,1000,7,22.0,1,69.7,0
4/11/2023,Coffs Harbour,2,4,Jeune Dreamon,59.0,71.5,7,L P Rolls,10.0,Ms J Lynch,0,266.0,1.0,1000,5,14.0,7,55.00000052,0
4/11/2023,Coffs Harbour,2,5,Offyarocatwo,59.0,57.92758621,1,P Graham,8.5,Peter Graham,0,343.0,12.0,1000,5,18.0,6,58.3,0
4/11/2023,Coffs Harbour,2,6,Vocation,55.5,55.32500052,6,Ms C Williams,6.0,I P Cook,10,22.0,11.0,1000,4,15.0,2,65.67499997,0
4/11/2023,Coffs Harbour,2,7,Salt And Pepper,58.0,51.89999948,3,Matthew Palmer,7.5,P J Cunningham,2,22.0,12.0,1000,5,18.0,5,60.80000013,0
4/11/2023,Coffs Harbour,3,1,Bow Ribbon,59.0,-1.0,1,P Graham,21.0,M McGaw,0,1460.0,-1.0,800,4,0.0,4,49.85625016,1
4/11/2023,Coffs Harbour,3,2,Zoona Than Later,56.0,51.6400001,8,Mollie Fitzgerald,18.0,H R Dew,0,98.0,7.0,800,4,11.0,5,42.98750033,0
4/11/2023,Coffs Harbour,3,3,Time And Rhythm,57.5,36.01042753,7,R Spokes,6.5,B D Bellamy,1,6.0,10.0,800,3,1.0,1,60.0,0
4/11/2023,Coffs Harbour,3,4,Miss Dartmouth,57.0,63.6083329,4,L P Rolls,8.5,D D Schmidt,1,46.0,8.0,800,4,1.0,2,54.78750008,0
4/11/2023,Coffs Harbour,3,5,Nikki's Surprise,57.0,25.625002100000003,6,Matthew Palmer,81.0,Terry Evans,0,126.0,10.0,800,4,1.0,7,32.44374967,0
4/11/2023,Coffs Harbour,3,6,Regina's Girl,55.5,61.04166667,3,Zac Wadick,1.299999952,N Mayfield-Smith,0,126.0,6.0,800,4,5.0,3,53.58750008,0
4/11/2023,Coffs Harbour,3,7,Ruihi,54.0,47.77222193,2,Ms C Williams,41.0,M A Ostini,6,12.0,10.0,800,4,7.0,8,23.168751310000005,0
4/11/2023,Coffs Harbour,3,8,The Polar Express,57.0,27.92142707,5,M Shimodaira,41.0,D J Munns,0,141.0,12.0,800,7,21.0,6,43.09999934,0
4/11/2023,Coffs Harbour,3,9,Indigo Sky,55.5,-1.0,9,Chris Taylor,61.0,N Mayfield-Smith,0,1095.0,-1.0,800,3,0.0,9,19.55624934,1
4/11/2023,Coffs Harbour,4,1,Amalfi Amore,59.0,63.5714282,4,Chris Taylor,14.0,Terry Evans,0,70.0,7.0,1300,5,17.0,2,73.56538441,0
4/11/2023,Coffs Harbour,4,2,Inviva,56.5,69.36030533,8,Zac Wadick,2.150000095,B D Bellamy,10,13.0,2.0,1300,5,17.0,1,77.7,0
4/11/2023,Coffs Harbour,4,3,Royal Kew,58.0,70.346331922,6,L P Rolls,21.0,Colt Prosser,4,21.0,1.0,1300,5,14.0,8,64.30384595,0
4/11/2023,Coffs Harbour,4,5,Too Much Heaven,53.5,62.98333344,2,Mollie Fitzgerald,5.5,Donna Grisedale,1,22.0,8.0,1300,5,19.0,4,68.10769211,0
4/11/2023,Coffs Harbour,4,7,Wannawinwin,56.0,65.0752652,1,R Spokes,7.5,J A Sprague,0,104.0,13.0,1300,5,20.0,3,70.53076913,0
4/11/2023,Coffs Harbour,4,8,Bad Boy Darby,55.0,74.6599999,7,J Grisedale,5.5,Daniel Wheeler,10,15.0,5.0,1300,5,20.0,5,66.55769271,0
4/11/2023,Coffs Harbour,4,9,Battledance,55.0,62.46666656,5,P Graham,12.0,Ms J Lynch,12,22.0,9.0,1300,4,17.0,6,64.01923057,0
